28.56,-26.23,14.88,607.76
6.6,-7.02,11.83,424.74
12.79,-2.26,23.62,1677.15
-0.41,-12.42,-18.19,992.83
-16.03,-14.32,16.38,820.04
-6.05,-28.51,-5.18,50.24
12.01,4.42,-19.07,1113.43
-20.99,12.73,-20.31,1303.38
14.97,-20.68,-22.24,1451.84
-7.33,9.9,10.79,401.84
28.84,13.17,0.21,24.94
25.16,9.06,-3.03,42.55
-3.83,7.71,20.89,1352.62
15.56,-23.64,-9.88,250.43
19.78,-21.0,6.96,102.13
-27.33,-14.25,-27.74,2336.89
-24.2,-22.26,18.75,1051.83
-14.99,-3.05,8.75,266.2
-29.32,-26.3,-24.0,1731.71
-5.94,21.23,-11.8,485.82
-15.88,-29.65,3.47,12.49
26.33,7.5,3.04,37.35
21.43,16.24,-15.51,751.31
-28.85,5.3,16.84,913.85
0.76,-5.68,-8.55,235.78
-11.88,23.85,-2.94,109.9
-24.59,-2.68,23.33,1675.32
-21.36,18.68,2.19,93.31
-23.07,-14.08,18.74,1073.32
-4.26,-25.48,21.45,1356.71
-29.34,13.65,14.88,741.91
27.93,28.29,23.64,1732.44
-2.99,-22.99,0.16,-20.7
29.61,-15.17,6.5,87.51
1.33,-9.75,-5.68,93.17
-27.97,-16.79,2.3,36.24
-2.8,-15.22,-14.97,668.51
17.92,-6.29,13.4,527.53
-24.68,27.22,11.82,517.67
28.37,-17.7,-0.34,-38.48
26.48,-8.46,-28.96,2497.13
8.97,-27.63,24.2,1716.48
-13.09,-21.1,-28.04,2349.35
-14.65,-13.11,19.72,1178.82
-0.81,27.92,-4.85,147.91
-1.42,23.73,-27.33,2310.81
28.69,-12.64,0.12,-34.09
-0.53,-27.73,-7.12,125.06
16.16,12.97,-0.6,31.75
26.01,23.18,29.09,2581.46
-0.8,26.37,-19.19,1186.37
-16.25,-11.67,10.24,332.65
21.82,-25.68,-19.49,1088.47
-21.1,16.16,15.3,780.29
-4.67,22.9,4.75,138.56
1.75,-23.21,-1.44,-17.55
24.94,1.53,-27.59,2288.52
-23.45,17.71,0.23,86.44
15.74,29.85,18.6,1104.01
-0.58,5.51,-5.85,133.55
-25.98,11.52,-25.8,2070.61
27.35,-1.73,-12.67,470.98
-22.32,5.48,-12.6,529.41
27.96,-2.81,-5.57,86.84
-4.09,-3.53,17.98,993.38
12.28,-9.03,-0.01,-9.75
-5.15,16.41,-6.25,178.84
22.31,-13.41,-14.66,623.85
17.87,18.95,-14.91,712.58
-15.48,-28.4,27.93,2319.72
-26.37,-9.19,-7.15,188.41
-1.53,-5.47,25.95,2038.63
23.21,4.91,-6.25,128.03
-20.82,12.52,29.93,2754.39
9.14,-8.59,-4.88,67.04
-24.45,20.94,9.04,335.15
8.42,12.03,2.79,60.27
4.51,1.32,-27.19,2234.22
-14.34,24.1,2.47,102.94
25.52,17.78,-29.37,2623.64
-18.43,-5.52,-3.71,70.73
14.01,11.13,13.47,573.65
-15.81,18.94,-11.44,467.74
29.26,17.91,-8.4,237.26
-9.67,10.79,-21.14,1393.43
-4.79,27.93,-9.95,377.68
6.4,-1.97,23.03,1601.93
9.96,22.42,-27.58,2343.67
19.18,-5.23,29.87,2669.95
-16.56,-16.09,27.87,2339.04
-15.61,-21.01,1.61,12.53
-21.57,-6.99,25.79,2025.4
-19.14,0.11,19.98,1242.03
23.31,23.8,-12.48,512.55
23.82,-27.65,14.72,592.22
-25.64,14.56,10.98,440.05
-17.59,-21.84,9.02,243.86
-9.82,-17.96,24.32,1771.64
21.63,13.45,-17.35,931.53
14.54,-4.32,-16.97,864.3
3.83,-6.92,23.19,1619.33
16.77,-9.1,-20.47,1247.97
25.71,11.72,11.14,395.36
5.35,-2.5,-26.09,2051.3
-15.38,-21.75,11.99,426.2
8.72,-5.79,5.73,95.31
16.48,3.49,13.23,535.28
12.89,4.81,2.21,31.16
-15.93,21.34,18.77,1139.52
17.94,-20.4,14.3,580.52
18.67,-3.29,18.34,1000.84
21.99,24.7,-1.01,50.8
-25.04,16.15,-28.46,2513.39
11.62,22.67,10.06,360.13
-18.91,-17.36,-8.11,206.56
21.45,21.47,13.15,566.73
23.48,0.14,15.96,762.75
12.25,17.69,-4.11,93.56
-24.32,6.45,14.94,733.66
13.12,12.05,8.17,236.88
-11.14,6.92,10.03,347.66
23.49,-26.53,-28.77,2438.08
-25.13,-16.9,21.22,1367.63
-23.59,-2.52,29.4,2642.59
24.26,-4.42,-23.54,1648.54
17.13,-9.97,23.01,1574.88
-9.38,-15.4,-15.62,729.17
-0.23,-20.79,-17.41,891.03
-2.54,-12.11,11.44,390.26
14.49,23.3,-5.72,147.29
-3.41,-28.61,-7.77,153.34
11.88,3.63,-28.25,2412.96
3.97,-20.75,-14.2,580.39
14.63,-20.04,14.63,613.5
-17.22,-2.5,-12.76,522.59
-5.9,-7.03,-24.17,1763.42
13.62,-13.11,-5.78,83.96
-2.26,24.56,8.77,308.42
5.57,7.9,10.82,386.96
-20.81,-5.49,26.6,2156.33
-17.49,15.72,16.1,851.03
12.5,-0.73,13.57,557.66
28.34,-15.11,-9.36,229.6
18.11,-10.09,15.61,713.33
-29.81,23.18,6.28,216.43
1.22,16.64,-15.67,791.98
24.73,5.83,-11.31,390.79
5.31,-1.47,1.77,22.3
10.92,-10.44,-19.32,1109.71
29.04,-20.39,25.22,1863.97
4.72,-19.25,-25.41,1915.77
-0.89,-23.06,-0.82,-21.56
26.21,-24.63,1.28,-45.39
26.31,-5.74,1.71,-9.34
-23.63,29.48,26.71,2242.8
-2.94,4.39,7.27,190.43
-18.25,13.61,-28.42,2491.37
-5.43,26.35,25.34,2008.19
-11.44,-22.99,19.13,1087.58
-12.4,-16.32,-5.97,111.6
-5.67,11.82,-27.83,2373.64
-0.2,-21.83,3.98,25.5
17.02,6.04,-13.19,538.99
27.35,-10.89,29.07,2509.22
-11.0,15.14,3.48,101.43
23.32,-2.58,4.03,41.93
-21.96,16.87,-23.72,1765.6
27.0,5.35,-26.89,2174.13
7.2,-7.63,-27.26,2227.83
-25.88,28.77,24.94,1977.79
0.35,-21.64,-13.88,553.33
-28.6,23.94,5.19,181.36
14.52,29.81,25.56,2030.83
-5.86,10.58,11.94,475.79
10.01,20.52,28.53,2496.83
14.91,-14.59,29.31,2557.5
-6.66,-16.38,-20.48,1256.24
-29.04,22.85,-28.39,2515.0
-12.6,9.61,6.16,169.62
-21.66,-15.48,15.41,722.48
22.96,3.87,22.95,1585.6
11.22,12.56,7.95,227.56
19.23,22.6,3.84,95.03
10.29,-26.25,-26.03,1989.25
9.38,-1.82,21.66,1417.42
1.67,-6.09,-2.48,30.91
-16.53,-11.17,-11.51,412.84
13.29,-2.07,11.18,381.08
26.31,-29.5,12.5,407.0
-4.52,-8.78,-4.4,68.04
25.46,-15.18,-20.15,1181.78
-11.86,-26.45,6.3,96.2
18.04,-27.33,-1.1,-45.04
-2.25,8.66,29.42,2641.49
-21.2,-14.44,-6.4,139.37
24.15,8.47,-24.9,1878.69
-6.53,26.8,-10.22,394.3
3.14,-2.9,4.53,72.09
7.14,-5.7,-13.22,529.82
6.47,24.57,1.85,73.56
28.29,-27.75,-26.3,2014.24
3.67,9.29,-25.03,1912.05
7.74,-11.65,22.37,1492.86
-16.95,1.98,-9.44,307.97
-23.86,9.53,0.89,66.25
17.36,-22.81,15.85,711.78
2.83,3.28,27.65,2321.96
-4.58,13.85,21.49,1445.05
28.4,-11.17,-11.76,385.01
3.65,8.56,4.77,100.09
-27.43,11.78,-26.94,2248.09
-11.78,-14.36,-25.46,1954.32
2.86,1.19,-23.39,1663.06
9.8,-16.26,-10.67,325.9
-4.88,12.55,14.9,716.49
23.84,7.99,-8.2,214.12
-26.73,-9.54,27.11,2235.9
-27.02,18.51,3.0,112.44
-5.04,-8.7,-5.05,83.84
-24.2,-12.43,20.02,1222.16
-16.4,-20.01,12.5,469.58
-29.51,-18.47,20.07,1225.19
13.36,-10.39,-17.87,943.55
27.81,-28.57,-13.32,465.4
-21.38,-27.43,-7.99,179.02
27.61,-12.19,-24.54,1779.74
23.12,-4.45,-24.02,1721.69
29.59,22.96,-11.94,463.92
29.58,17.29,-10.57,361.26
25.72,-10.47,-26.36,2060.46
2.9,21.72,10.94,420.95
28.76,-1.08,-12.75,486.68
-6.26,-17.12,-25.59,1960.37
-21.65,-8.99,-10.57,361.96
-12.38,23.65,-28.19,2469.23
-6.85,12.17,10.25,369.81
-29.61,-1.57,3.34,84.6
-7.16,23.4,16.01,850.48
-24.74,4.1,-17.73,997.84
14.13,-24.83,-22.87,1534.12
-25.15,-2.92,-7.35,199.49
-9.12,-22.62,7.94,177.05
20.72,-18.53,-6.01,69.67
-0.6,-14.19,24.34,1774.07
-13.08,-8.22,-28.66,2483.46
-25.79,13.38,-14.25,684.54
6.63,-14.71,0.39,-18.68
17.08,-23.06,0.17,-38.43
7.73,19.81,13.29,587.2
-21.57,19.04,22.59,1609.52
25.57,12.13,0.18,26.02
-24.02,20.18,6.49,217.71
1.51,8.21,27.78,2352.34
-18.65,-14.49,-27.1,2216.32
1.42,19.48,21.52,1455.07
-0.08,-21.84,29.86,2652.19
-15.87,-19.01,8.88,244.21
-4.09,15.4,16.08,831.22
-12.15,22.07,16.85,926.62
-16.82,-0.62,23.02,1626.86
8.74,-28.68,-8.76,187.31
-23.94,-29.37,19.79,1167.09
2.48,-19.94,-27.42,2236.79
-9.33,26.11,7.4,251.28
-21.6,28.45,-23.92,1820.66
-20.66,14.73,19.0,1158.78
-16.6,-1.72,-14.11,631.82
18.28,-23.71,17.46,871.13
-23.45,-26.66,-18.46,1021.22
-3.53,27.21,11.28,467.39
9.26,-0.78,4.25,65.94
-5.13,17.04,20.95,1373.25
4.11,4.89,-3.51,63.87
-2.08,18.37,24.71,1894.31
16.95,5.13,8.65,242.21
22.8,16.66,23.97,1762.97
-9.48,18.55,-9.32,331.23
-11.51,20.05,-7.95,263.83
-16.05,8.42,25.9,2068.09
18.72,-3.04,-21.21,1353.3
25.37,-29.09,3.88,-9.3
-8.59,-15.45,-27.19,2221.51
4.0,-5.64,16.03,777.21
22.83,-13.96,27.2,2192.82
-14.81,-25.13,-9.74,275.34
-19.84,-18.77,-6.55,131.1
8.84,-3.63,27.53,2281.41
21.4,-20.36,7.42,124.03
29.82,-17.88,11.7,366.24
20.34,10.42,16.98,887.28
-19.37,2.93,4.5,115.06
-7.82,9.38,6.44,173.17
-13.25,-1.49,9.94,323.27
8.07,2.02,4.75,86.38
-6.79,12.41,25.15,1954.94
25.72,9.54,-19.5,1157.67
-28.89,-3.94,-6.4,166.98
24.81,-26.9,5.59,34.3
14.36,5.51,11.32,402.15
-19.08,-12.77,28.8,2501.86
-23.8,-2.21,4.41,95.99
13.22,26.87,-29.24,2630.69
-2.14,-17.9,-10.18,297.98
-11.67,-27.2,0.31,-20.64
-26.12,-0.48,10.09,359.86
24.74,-2.19,-9.25,251.39
19.98,15.48,28.19,2421.74
14.79,-25.11,18.39,974.58
19.75,11.78,-8.9,266.65
-10.65,-21.72,-28.9,2495.36
-0.32,-9.23,22.47,1516.06
5.1,-0.5,21.63,1422.94
1.5,-11.03,-17.48,916.59
17.6,-23.12,-16.99,824.53
-18.68,18.85,-26.25,2146.09
-21.03,-8.02,4.55,89.0
17.92,29.66,29.9,2744.62
7.58,-2.77,-25.2,1911.94
10.26,25.09,-11.64,468.6
21.71,-25.16,4.25,7.0
-22.76,11.44,-11.13,442.03
-1.61,16.93,-19.86,1239.23
-4.69,29.69,-22.93,1662.56
15.64,12.32,-2.57,55.06
-19.75,21.58,23.6,1763.78
-28.12,3.06,11.81,473.17
9.7,-17.18,14.32,593.24
-18.36,16.84,-9.68,350.64
1.3,8.19,-25.35,1965.14
17.04,-3.32,12.11,439.96
-22.92,-6.24,-1.16,35.27
-1.48,-23.24,-6.0,89.94
-28.33,-0.68,-14.44,677.27
-12.51,24.04,23.85,1796.49
5.07,26.33,-24.05,1805.77
-5.56,3.1,4.15,91.19
-20.94,0.88,-29.69,2696.55
-16.31,-26.13,10.67,332.53
-1.28,-1.98,-17.0,889.3
29.39,-5.75,-17.32,882.78
27.75,-12.81,-4.38,22.2
17.73,24.35,28.85,2550.13
-23.88,-15.09,-16.71,854.99
-14.65,23.94,28.9,2590.09
-0.09,-24.12,-8.19,175.95
-29.88,-3.4,-24.48,1842.57
11.81,29.26,-13.65,629.44
-3.58,6.9,12.7,525.41
-18.18,-25.59,-27.62,2278.76
25.91,21.53,-27.04,2233.48
-21.51,10.86,25.01,1945.34
-6.13,7.54,-27.37,2291.76
9.05,2.54,4.16,74.21
18.63,-20.26,27.37,2212.07
-1.03,17.15,-18.57,1091.71
-15.96,4.1,27.76,2363.2
11.94,16.92,-11.97,472.15
-18.24,22.72,25.6,2055.07
8.4,18.72,17.06,918.85
-26.95,20.93,-17.27,985.76
-3.54,25.55,23.67,1757.31
-13.29,4.44,18.67,1087.29
-5.9,-17.16,26.97,2176.88
17.79,7.44,-15.26,719.25
10.95,2.86,-23.55,1680.73
-11.3,10.38,9.23,310.55
-8.0,2.45,-5.83,135.24
1.99,-8.43,-10.69,347.51
